Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2638;921616;1;2020-02-18;00-00001670;Стяжка кабельная стальная СКС 7,9х600;280.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  6(1977) от 07.11.2019;2020-02-18 00:00:00;0.0;2020-02-18 00:00:00;2.0;Прожекторная мачта   Н=28м 914.18/1/3-ГПЭС-8, 9-ЭМ.ОЛ1;К производству;921616-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6610;0027;1;2020-02-20;00-00002731;"Прожектор ""Факел Р-2х400Ж"" ЖКУ 26-2х400-005 U=220В,IР65,УХЛ1 в комп с 2 лампами ДНаТ-400,2мя ПРА";1.0;0.0;1.0;0.0;0.0;0;0;0;0.0;0;1.0;Допоставка эл.оборудования для ГПН-Ямал прил 13;К производству;0027-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
6611;0027;1;2020-02-20;00-00002732;Ящик силовой с автомат. выключат., УХЛ1;1.0;0.0;1.0;0.0;0.0;0;0;0;0.0;0;1.0;Допоставка эл.оборудования для ГПН-Ямал прил 13;К производству;0027-1;0;1;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
6609;0027;1;2020-02-20;00-00002730;Коробка клеммная с наборными зажимами КЗНС-32, IP65, УХЛ1,5;1.0;0.0;1.0;0.0;0.0;0;0;0;0.0;0;1.0;Допоставка эл.оборудования для ГПН-Ямал прил 13;К производству;0027-1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1069;921994;1;2020-02-21;00-00000405;Болт М30-6gх95.8.8.Гл ГОСТ 7798-70;57.94850669;56.268;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
856;921990;1;2020-02-21;00000000659;Шайба 20 Гл ГОСТ 11371-78;6.36457261;2.472;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
855;921990;1;2020-02-21;00000000412;Шайба 16 Гл ГОСТ 6402-70;9.20700309;3.576;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
854;921990;1;2020-02-21;00000000406;Шайба 16 Гл ГОСТ 11371-78;17.10607621;6.644;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
853;921990;1;2020-02-21;00000000413;Шайба 14 Гл ГОСТ 6402-70;5.58187436;2.168;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
852;921990;1;2020-02-21;00000000405;Шайба 14 Гл ГОСТ 11371-78;10.73120494;4.168;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
851;921990;1;2020-02-21;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;175.10298661;68.01;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
850;921990;1;2020-02-21;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;56.9361483;22.114;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
849;921990;1;2020-02-21;00000001702;Гайка М14-6h.8.Гл ГОСТ 5915-70;31.5653965;12.26;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
848;921990;1;2020-02-21;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;11.15345005;4.332;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
847;921990;1;2020-02-21;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;43.51699279;16.902;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
846;921990;1;2020-02-21;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;28.91864058;11.232;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
845;921990;1;2020-02-21;00000000383;Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;584.05252317;226.846;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1059;921994;1;2020-02-21;00000000659;Шайба 20 Гл ГОСТ 11371-78;7.68795057;7.465;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1060;921994;1;2020-02-21;00000000030;Шайба 20 Гл ГОСТ 6402-70;7.98558187;7.754;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1061;921994;1;2020-02-21;00000000407;Шайба 27 Гл ГОСТ 11371-78;15.90113285;15.44;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1062;921994;1;2020-02-21;00000000415;Шайба 27 Гл ГОСТ 6402-70;11.31513903;10.987;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1063;921994;1;2020-02-21;00000006907;Шайба 30 Гл ГОСТ 11371-78;5.35530381;5.2;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1064;921994;1;2020-02-21;00000000416;Шайба 30 Гл ГОСТ 6402-70;3.90113285;3.788;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1065;921994;1;2020-02-21;00-00000395;Болт М16-6gх60.8.8.Гл ГОСТ 7798-70;2.50918367;2.459;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1066;921994;1;2020-02-21;00-00000397;Пробойник_СП-15;0.29;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1067;921994;1;2020-02-21;00-00000399;Пробойник_СП-17;0.37;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1068;921994;1;2020-02-21;00-00000401;Пробойник_СП-21;0.576;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
857;921990;1;2020-02-21;00000000030;Шайба 20 Гл ГОСТ 6402-70;17.90422245;6.954;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1071;921994;1;2020-02-21;00-00000407;Пробойник_СП-31;1.332;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1072;921994;1;2020-02-21;00-00000516;Болт М27-6gх85.8.8.Гл ГОСТ 7798-70;37.96910402;36.868;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1070;921994;1;2020-02-21;00-00000406;Пробойник_СП-28;1.064;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
858;921990;1;2020-02-21;00-00000397;Пробойник_СП-15;1.45;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
843;921990;1;2020-02-21;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;52.16326531;20.448;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
860;921990;1;2020-02-21;00-00000401;Пробойник_СП-21;2.88;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
842;921990;1;2020-02-21;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;40.13265306;15.732;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
841;921990;1;2020-02-21;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;25.51530612;10.002;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
840;921990;1;2020-02-21;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;37.07142857;14.532;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1074;921994;1;2020-02-21;00-00000952;Болт М27-6gх75.8.8.Гл ГОСТ 7798-70;15.33882595;14.894;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1073;921994;1;2020-02-21;00-00000517;Болт М27-6gх95.8.8.Гл ГОСТ 7798-70;62.15242019;60.35;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
859;921990;1;2020-02-21;00-00000399;Пробойник_СП-17;1.85;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1039;921994;1;2020-02-21;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;2.80714286;2.751;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1040;921994;1;2020-02-21;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;7.41836735;7.27;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1041;921994;1;2020-02-21;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;22.31632653;21.87;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1042;921994;1;2020-02-21;00000000425;Болт М16-6gх65.8.8.Гл ГОСТ 7798-70;1.82142857;1.785;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1043;921994;1;2020-02-21;00000000383;Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;101.77548919;98.824;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1044;921994;1;2020-02-21;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;24.69207003;23.976;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
844;921990;1;2020-02-21;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;126.45918367;49.572;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-10 00:00:00;5.0;Промежуточная опора 1П110-6 Проект: 3.407.2-170;К производству;921990-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1046;921994;1;2020-02-21;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;15.36869207;14.923;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1038;921994;1;2020-02-21;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;1.34081633;1.314;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1048;921994;1;2020-02-21;00000000445;Болт М27-6gх80.8.8.Гл ГОСТ 7798-70;93.85890834;91.137;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1047;921994;1;2020-02-21;00000000348;Болт М20-6gх80.8.8.Гл ГОСТ 7798-70;1.09165808;1.06;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;2020-02-24 00:00:00;0.0;2020-02-15 00:00:00;1.0;Анкерно-угловая опора 1У110-8+5 Проект: 3.407.2-166;К производству;921994-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
