Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
4740;0219;1;2020-03-27;00-00001089;Гайка М12-6h.8.Гл ГОСТ ISO 4032-2014;0.04840371;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-011-СС.ТТ;К производству;0219-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6470;02396;1;2020-03-27;00-00000404;Пробойник_СП-25;0.414;0.0;0.414;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.414;0.0;0.0;0.0
6471;02396;1;2020-03-27;00-00002228;Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;7.52729145;7.309;0.21829144999999972;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.21829144999999972;0.0;0.0;0.0
6472;02396;1;2020-03-27;00-00002231;Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;4.12049434;4.001;0.11949433999999926;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.11949433999999926;0.0;0.0;0.0
6473;02396;1;2020-03-27;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;0.98970134;0.961;0.02870134000000002;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.02870134000000002;0.0;0.0;0.0
6474;02396;1;2020-03-27;00-00002239;Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;9.9392379;9.651;0.2882379000000004;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.2882379000000004;0.0;0.0;0.0
4733;0218;1;2020-03-27;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.03913491;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-010-СС.ТТ;К производству;0218-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4739;0219;1;2020-03-27;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.01029866;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-011-СС.ТТ;К производству;0219-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4737;0218;1;2020-03-27;00-00002890;Болт М12-6gх35.8.8.Гл ГОСТ Р ИСО 4014-2013;0.13877551;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-010-СС.ТТ;К производству;0218-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2555;922008;1;2020-03-27;00000010173;Болт М16-6gх55.8.8.ГЦ ГОСТ 7798-70;24.54795918;24.057;0.0;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-27 00:00:00;0.0;2020-03-23 00:00:00;11.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;922008-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4736;0218;1;2020-03-27;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-010-СС.ТТ;К производству;0218-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4735;0218;1;2020-03-27;00-00001089;Гайка М12-6h.8.Гл ГОСТ ISO 4032-2014;0.04840371;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-010-СС.ТТ;К производству;0218-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6475;02396;1;2020-03-27;00-00002240;Гайка М24-6h.8.ТД4 ГОСТ ISO 4032-2014;16.70339856;16.219;0.4843985599999989;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.4843985599999989;0.0;0.0;0.0
6476;02396;1;2020-03-27;00-00002247;Болт М16-6gх60.8.8.ТД4 ГОСТ Р ИСО 4014-2013;7.92244898;7.764;0.15844898000000018;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.15844898000000018;0.0;0.0;0.0
6477;02396;1;2020-03-27;00-00002248;Болт М20-6gх70.8.8.ТД4 ГОСТ Р ИСО 4014-2013;5.94953656;5.777;0.17253656000000017;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.17253656000000017;0.0;0.0;0.0
4734;0218;1;2020-03-27;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.01029866;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-010-СС.ТТ;К производству;0218-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6478;02396;1;2020-03-27;00-00002249;Гайка М16-6h.8.ТД4 ГОСТ ISO 4032-2014;4.64881565;4.514;0.13481565000000018;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.13481565000000018;0.0;0.0;0.0
4738;0219;1;2020-03-27;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.03913491;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №15 (1125) от 29.11.2019;2020-04-22 00:00:00;0.0;2020-04-20 00:00:00;1.0;Сооружение   антенно-мачтовое МСТ-13,0-С.IV Технические требования 1000/9-011-СС.ТТ;К производству;0219-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2554;922008;1;2020-03-27;00000010172;Болт М16-6gх50.8.8.ГЦ ГОСТ 7798-70;22.95408163;22.495;0.0;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-27 00:00:00;0.0;2020-03-23 00:00:00;11.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;922008-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6464;02396;1;2020-03-27;00000006780;Шайба 16 ТД4 ГОСТ 11371-78;1.39649846;1.356;0.040498460000000014;0.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №2 от 19.02.2020;2020-03-27 00:00:00;0.0;2020-03-26 00:00:00;1.0;Портал ячейковый ПСТ-110Я4С Проект: 3.407.2-162 без молниеотводов ТС-5С;К производству;02396-1;0;1.0;0.0;0.0;0.0;0.0;0.040498460000000014;0.0;0.0;0.0
4343;921390;1;2020-03-27;00-00001002;Болт М16-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;1.58469388;1.553;0.031693880000000174;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.031693880000000174;0.0;0.0;0.0
4353;921390;1;2020-03-27;00-00002294;Гайка М27-6h.8.Гл ГОСТ ISO 4032-2014;33.57672503;32.603;0.9737250299999971;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.9737250299999971;0.0;0.0;0.0
4352;921390;1;2020-03-27;00-00001949;Болт М20-6gх75.8.8.Гл ГОСТ Р ИСО 4014-2013;3.12667353;3.036;0.09067353000000011;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.09067353000000011;0.0;0.0;0.0
4351;921390;1;2020-03-27;00-00001948;Болт М20-6gх200.5.8.Гл ГОСТ Р ИСО 4014-2013;99.46240989;96.578;2.8844098900000006;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;2.8844098900000006;0.0;0.0;0.0
4350;921390;1;2020-03-27;00-00001090;Гайка М14-6h.8.Гл ГОСТ ISO 4032-2014;1.30484037;1.267;0.03784037000000007;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.03784037000000007;0.0;0.0;0.0
4349;921390;1;2020-03-27;00-00001087;Болт М20-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;13.79196704;13.392;0.39996703999999994;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.39996703999999994;0.0;0.0;0.0
4348;921390;1;2020-03-27;00-00001086;Болт М16-6gх50.8.8.Гл ГОСТ Р ИСО 4014-2013;4.17346939;4.09;0.08346939000000031;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.08346939000000031;0.0;0.0;0.0
4347;921390;1;2020-03-27;00-00001083;Болт М14-6gх50.8.8.Гл ГОСТ Р ИСО 4014-2013;2.80714286;2.751;0.05614286000000002;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.05614286000000002;0.0;0.0;0.0
4346;921390;1;2020-03-27;00-00001082;Болт М14-6gх45.8.8.Гл ГОСТ Р ИСО 4014-2013;1.34183673;1.315;0.026836730000000086;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.026836730000000086;0.0;0.0;0.0
4354;921390;1;2020-03-27;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.02;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02
4345;921390;1;2020-03-27;00-00001005;Гайка М16-6h.8.Гл ГОСТ ISO 4032-2014;6.8177137;6.62;0.19771369999999955;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.19771369999999955;0.0;0.0;0.0
7200;02447;1;2020-03-27;00000005987;Зажим натяжной НБ-2-6;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-27 00:00:00;0.0;2020-03-24 00:00:00;2.0;Комплектная поставка:   Опора анкерная в сторону ответвления одностоечная повышенная АОП10ГИ-;К производству;02447-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4342;921390;1;2020-03-27;00-00001001;Болт М16-6gх55.8.8.Гл ГОСТ Р ИСО 4014-2013;15.1255102;14.823;0.3025102000000004;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.3025102000000004;0.0;0.0;0.0
4341;921390;1;2020-03-27;00-00000832;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;39.96601442;0.0;39.96601442;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;39.96601442;0.0;0.0;0.0
4340;921390;1;2020-03-27;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;47.82286303;46.436;1.3868630300000007;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;1.3868630300000007;0.0;0.0;0.0
4339;921390;1;2020-03-27;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;41.87023687;40.656;1.2142368700000006;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;1.2142368700000006;0.0;0.0;0.0
4338;921390;1;2020-03-27;00-00000407;Пробойник_СП-31;1.332;0.0;1.332;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;1.332;0.0;0.0;0.0
4337;921390;1;2020-03-27;00-00000406;Пробойник_СП-28;1.064;0.0;1.064;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;1.064;0.0;0.0;0.0
4336;921390;1;2020-03-27;00-00000401;Пробойник_СП-21;0.576;0.0;0.576;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.576;0.0;0.0;0.0
4344;921390;1;2020-03-27;00-00001003;Болт М20-6gх70.8.8.Гл ГОСТ Р ИСО 4014-2013;11.40370752;11.073;0.3307075199999989;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.3307075199999989;0.0;0.0;0.0
4335;921390;1;2020-03-27;00-00000399;Пробойник_СП-17;0.37;0.0;0.37;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.37;0.0;0.0;0.0
4355;921390;1;2020-03-27;00-00003674;Болт М16-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.84081633;0.824;0.016816330000000046;0.0;0.0;ГАС ООО;Договор поставки №331-ГАС-17 от 13.06.2017, Спецификация №6 от 21.11.2019;2020-03-27 00:00:00;0.0;2020-03-18 00:00:00;1.0;Анкерно-угловая опора 1У110-7+15 Проект: 3.407.2-166  4597/3-2-ВЛ-00-АС;К производству;921390-1;0;1.0;0.0;0.0;0.0;0.0;0.016816330000000046;0.0;0.0;0.0
